#E. coli strain K12
%4639221
!strand	slot	start	stop	opacity	thickness	type	label	mouseover
reverse	1	120178	121551	1	1	gene	aroP	aroP 120178-121551
reverse	1	4217880	4220066	1	1	gene	arp	arp 4217880-4220066
reverse	1	901480	902211	1	1	gene	artI	artI 901480-902211
reverse	1	899067	899798	1	1	gene	artJ	artJ 899067-899798
reverse	1	900089	900757	1	1	gene	artM	artM 900089-900757
reverse	1	902229	902957	1	1	gene	artP	artP 902229-902957
reverse	1	900757	901473	1	1	gene	artQ	artQ 900757-901473
reverse	1	2836277	2837290	1	1	gene	ascG	ascG 2836277-2837290
reverse	1	3097701	3098747	1	1	gene	ansB	ansB 3097701-3098747
reverse	1	3981965	3983620	1	1	gene	aslA	aslA 3981965-3983620
reverse	1	2137781	2139634	1	1	gene	yegA	yegA 2137781-2139634
reverse	1	696736	698400	1	1	gene	asnB	asnB 696736-698400
reverse	1	3924173	3924631	1	1	gene	asnC	asnC 3924173-3924631
reverse	1	4364469	4365950	1	1	gene	aspA	aspA 4364469-4365950
reverse	1	1827755	1828789	1	1	gene	astA	astA 1827755-1828789
reverse	1	1824940	1826283	1	1	gene	astB	astB 1824940-1826283
reverse	1	1826280	1827758	1	1	gene	astD	astD 1826280-1827758
reverse	1	1823979	1824947	1	1	gene	astE	astE 1823979-1824947
reverse	1	508099	510603	1	1	gene	copA	copA 508099-510603
reverse	1	726282	727955	1	1	gene	kdpA	kdpA 726282-727955
reverse	1	724211	726259	1	1	gene	kdpB	kdpB 724211-726259
reverse	1	723630	724202	1	1	gene	kdpC	kdpC 723630-724202
reverse	1	3918864	3919679	1	1	gene	atpB	atpB 3918864-3919679
reverse	1	3915944	3917485	1	1	gene	atpA	atpA 3915944-3917485
reverse	1	3913621	3915003	1	1	gene	atpD	atpD 3913621-3915003
reverse	1	3917498	3918031	1	1	gene	atpH	atpH 3917498-3918031
reverse	1	3913181	3913600	1	1	gene	atpC	atpC 3913181-3913600
reverse	1	3918046	3918516	1	1	gene	atpF	atpF 3918046-3918516
reverse	1	3915030	3915893	1	1	gene	atpG	atpG 3915030-3915893
reverse	1	3918578	3918817	1	1	gene	atpE	atpE 3918578-3918817
reverse	1	3919688	3920080	1	1	gene	atpI	atpI 3919688-3920080
reverse	1	3200951	3201772	1	1	gene	bacA	bacA 3200951-3201772
reverse	1	4330860	4331528	1	1	gene	basR	basR 4330860-4331528
reverse	1	4329759	4330850	1	1	gene	basS	basS 4329759-4330850
reverse	1	3733982	3734806	1	1	gene	bax	bax 3733982-3734806
reverse	1	2276590	2277780	1	1	gene	bcr	bcr 2276590-2277780
reverse	1	324801	326471	1	1	gene	betA	betA 324801-326471
reverse	1	327971	328558	1	1	gene	betI	betI 327971-328558
reverse	1	3464434	3464628	1	1	gene	yheA	yheA 3464434-3464628
reverse	1	3463886	3464362	1	1	gene	bfr	bfr 3463886-3464362
reverse	1	362455	365529	1	1	gene	lacZ	lacZ 362455-365529
reverse	1	3899917	3901329	1	1	gene	bglB	bglB 3899917-3901329
reverse	1	3903359	3904195	1	1	gene	bglG	bglG 3903359-3904195
reverse	1	1692284	1694095	1	1	gene	uidA	uidA 1692284-1694095
reverse	1	2217712	2220009	1	1	gene	bglX	bglX 2217712-2220009
reverse	1	1664548	1665255	1	1	gene	ynfK	ynfK 1664548-1665255
reverse	1	807191	808480	1	1	gene	bioA	bioA 807191-808480
reverse	1	3541710	3542480	1	1	gene	bioH	bioH 3541710-3542480
reverse	1	3711690	3713909	1	1	gene	bisC	bisC 3711690-3713909
reverse	1	1952602	1955049	1	1	gene	bisZ	bisZ 1952602-1955049
reverse	1	4374767	4375300	1	1	gene	blc	blc 4374767-4375300
reverse	1	577823	578116	1	1	gene	vboR	vboR 577823-578116
reverse	1	1792196	1793176	1	1	gene	btuC	btuC 1792196-1793176
reverse	1	1790833	1791582	1	1	gene	btuD	btuD 1790833-1791582
reverse	1	1791582	1792133	1	1	gene	btuE	btuE 1791582-1792133
reverse	1	1325791	1326381	1	1	gene	btuR	btuR 1325791-1326381
reverse	1	1117703	1118269	1	1	gene	yceJ	yceJ 1117703-1118269
reverse	1	4356275	4357609	1	1	gene	cadB	cadB 4356275-4357609
reverse	1	4357974	4359512	1	1	gene	cadC	cadC 4357974-4359512
reverse	1	39244	40386	1	1	gene	caiA	caiA 39244-40386
reverse	1	37898	39115	1	1	gene	caiB	caiB 37898-39115
reverse	1	36271	37839	1	1	gene	caiC	caiC 36271-37839
reverse	1	35377	36270	1	1	gene	caiD	caiD 35377-36270
reverse	1	34781	35392	1	1	gene	caiE	caiE 34781-35392
reverse	1	40417	41931	1	1	gene	caiT	caiT 40417-41931
reverse	1	4148026	4150677	1	1	gene	ppc	ppc 4148026-4150677
reverse	1	2057986	2058936	1	1	gene	cbl	cbl 2057986-2058936
reverse	1	1062078	1062998	1	1	gene	cbpA	cbpA 1062078-1062998
reverse	1	2295041	2295658	1	1	gene	ccmA	ccmA 2295041-2295658
reverse	1	2294382	2295044	1	1	gene	ccmB	ccmB 2294382-2295044
reverse	1	2293603	2294340	1	1	gene	ccmC	ccmC 2293603-2294340
reverse	1	2293397	2293606	1	1	gene	ccmD	ccmD 2293397-2293606
reverse	1	2292921	2293400	1	1	gene	ccmE	ccmE 2292921-2293400
reverse	1	2290981	2292924	1	1	gene	ccmF	ccmF 2290981-2292924
reverse	1	2289378	2290430	1	1	gene	ccmH	ccmH 2289378-2290430
reverse	1	1811445	1811708	1	1	gene	cedA	cedA 1811445-1811708
reverse	1	1816629	1817471	1	1	gene	celD	celD 1816629-1817471
reverse	1	1815172	1816524	1	1	gene	celF	celF 1815172-1816524
reverse	1	1269972	1271072	1	1	gene	chaA	chaA 1269972-1271072
reverse	1	1971384	1973348	1	1	gene	cheA	cheA 1971384-1973348
reverse	1	1965476	1966525	1	1	gene	cheB	cheB 1965476-1966525
reverse	1	1966528	1967388	1	1	gene	cheR	cheR 1966528-1967388
reverse	1	1970860	1971363	1	1	gene	cheW	cheW 1970860-1971363
reverse	1	1965072	1965461	1	1	gene	cheY	cheY 1965072-1965461
reverse	1	1964417	1965061	1	1	gene	cheZ	cheZ 1964417-1965061
reverse	1	3464797	3467490	1	1	gene	yheB	yheB 3464797-3467490
reverse	1	2908778	2909113	1	1	gene	chpA	chpA 2908778-2909113
reverse	1	2909113	2909361	1	1	gene	chpR	chpR 2909113-2909361
reverse	1	647262	648794	1	1	gene	citF	citF 647262-648794
reverse	1	648805	649728	1	1	gene	citE	citE 648805-649728
reverse	1	649710	650006	1	1	gene	citD	citD 649710-650006
reverse	1	2360451	2361653	1	1	gene	cinA	cinA 2360451-2361653
reverse	1	2242798	2244789	1	1	gene	cirA	cirA 2242798-2244789
reverse	1	752408	753691	1	1	gene	gltA	gltA 752408-753691
reverse	1	650021	651166	1	1	gene	citC	citC 650021-651166
reverse	1	645854	646732	1	1	gene	citG	citG 645854-646732
reverse	1	644340	645803	1	1	gene	citT	citT 644340-645803
reverse	1	646707	647258	1	1	gene	citX	citX 646707-647258
reverse	1	2729620	2732193	1	1	gene	clpB	clpB 2729620-2732193
reverse	1	1305209	1306669	1	1	gene	cls	cls 1305209-1306669
reverse	1	4432200	4434143	1	1	gene	cpdB	cpdB 4432200-4434143
reverse	1	4171655	4172605	1	1	gene	coaA	coaA 4171655-4172605
reverse	1	112599	113219	1	1	gene	coaE	coaE 112599-113219
reverse	1	668519	669130	1	1	gene	phpB	phpB 668519-669130
reverse	1	2062501	2063244	1	1	gene	cobS	cobS 2062501-2063244
reverse	1	2061410	2062489	1	1	gene	cobT	cobT 2061410-2062489
reverse	1	2063241	2063786	1	1	gene	cobU	cobU 2063241-2063786
reverse	1	690129	691007	1	1	gene	corC	corC 690129-691007
reverse	1	4101183	4102556	1	1	gene	cpxA	cpxA 4101183-4102556
reverse	1	4103517	4103520	1	1	gene	cpxP	cpxP 4103517-4103520
reverse	1	4102553	4103251	1	1	gene	cpxR	cpxR 4102553-4103251
reverse	1	656778	657161	1	1	gene	ybeI	ybeI 656778-657161
reverse	1	1757327	1758547	1	1	gene	csdB	csdB 1757327-1758547
reverse	1	1101769	1102419	1	1	gene	csgD	csgD 1101769-1102419
reverse	1	1101375	1101764	1	1	gene	csgE	csgE 1101375-1101764
reverse	1	1100934	1101350	1	1	gene	csgF	csgF 1100934-1101350
reverse	1	1100074	1100907	1	1	gene	csgG	csgG 1100074-1100907
reverse	1	1639363	1639578	1	1	gene	cspB	cspB 1639363-1639578
reverse	1	1905250	1905459	1	1	gene	cspC	cspC 1905250-1905459
reverse	1	921589	921813	1	1	gene	cspD	cspD 921589-921813
reverse	1	1050186	1050398	1	1	gene	cspH	cspH 1050186-1050398
reverse	1	1636479	1636691	1	1	gene	cspI	cspI 1636479-1636691
reverse	1	2816983	2817168	1	1	gene	csrA	csrA 2816983-2817168
reverse	1	593983	594666	1	1	gene	cusR	cusR 593983-594666
reverse	1	592551	593993	1	1	gene	cusS	cusS 592551-593993
reverse	1	4362596	4362934	1	1	gene	cutA	cutA 4362596-4362934
reverse	1	1956544	1957290	1	1	gene	cutC	cutC 1956544-1957290
reverse	1	2428295	2428783	1	1	gene	cvpA	cvpA 2428295-2428783
reverse	1	3991352	3991672	1	1	gene	cyaY	cyaY 3991352-3991672
reverse	1	926697	928418	1	1	gene	cydC	cydC 926697-928418
reverse	1	928419	930185	1	1	gene	cydD	cydD 928419-930185
reverse	1	357015	357914	1	1	gene	cynR	cynR 357015-357914
reverse	1	449887	450834	1	1	gene	cyoA	cyoA 449887-450834
reverse	1	447874	449865	1	1	gene	cyoB	cyoB 447874-449865
reverse	1	447270	447884	1	1	gene	cyoC	cyoC 447270-447884
reverse	1	446941	447270	1	1	gene	cyoD	cyoD 446941-447270
reverse	1	446039	446929	1	1	gene	cyoE	cyoE 446039-446929
reverse	1	2537737	2538834	1	1	gene	cysA	cysA 2537737-2538834
reverse	1	2871410	2872015	1	1	gene	cysC	cysC 2871410-2872015
reverse	1	2873444	2874352	1	1	gene	cysD	cysD 2873444-2874352
reverse	1	3779368	3780189	1	1	gene	cysE	cysE 3779368-3780189
reverse	1	2885601	2886335	1	1	gene	cysH	cysH 2885601-2886335
reverse	1	2886410	2888122	1	1	gene	cysI	cysI 2886410-2888122
reverse	1	2888122	2889921	1	1	gene	cysJ	cysJ 2888122-2889921
reverse	1	2536692	2537603	1	1	gene	cysM	cysM 2536692-2537603
reverse	1	2872015	2873442	1	1	gene	cysN	cysN 2872015-2873442
reverse	1	2540532	2541548	1	1	gene	cysP	cysP 2540532-2541548
reverse	1	2539699	2540532	1	1	gene	cysU	cysU 2539699-2540532
reverse	1	2538824	2539699	1	1	gene	cysW	cysW 2538824-2539699
reverse	1	4121011	4122036	1	1	gene	cytR	cytR 4121011-4122036
reverse	1	661975	663186	1	1	gene	dacA	dacA 661975-663186
reverse	1	2079403	2080575	1	1	gene	yeeC	yeeC 2079403-2080575
reverse	1	3513658	3514944	1	1	gene	damX	damX 3513658-3514944
reverse	1	2596902	2597780	1	1	gene	dapA	dapA 2596902-2597780
reverse	1	185123	185947	1	1	gene	dapD	dapD 185123-185947
reverse	1	2975659	2976921	1	1	gene	lysA	lysA 2975659-2976921
reverse	1	2139656	2140237	1	1	gene	dcd	dcd 2139656-2140237
reverse	1	3663810	3665210	1	1	gene	gadA	gadA 3663810-3665210
reverse	1	1568669	1570069	1	1	gene	gadB	gadB 1568669-1570069
reverse	1	4354048	4356195	1	1	gene	cadA	cadA 4354048-4356195
reverse	1	2028921	2030339	1	1	gene	dcm	dcm 2028921-2030339
reverse	1	3105038	3107233	1	1	gene	speC	speC 3105038-3107233
reverse	1	717485	719683	1	1	gene	speF	speF 717485-719683
reverse	1	1623359	1625404	1	1	gene	dcp	dcp 1623359-1625404
reverse	1	3679791	3681077	1	1	gene	dctA	dctA 3679791-3681077
reverse	1	4363050	4364351	1	1	gene	dcuA	dcuA 4363050-4364351
reverse	1	4344982	4346322	1	1	gene	dcuB	dcuB 4344982-4346322
reverse	1	653806	655191	1	1	gene	dcuC	dcuC 653806-655191
reverse	1	4346893	4347612	1	1	gene	yjdG	yjdG 4346893-4347612
reverse	1	4347609	4349240	1	1	gene	yjdH	yjdH 4347609-4349240
reverse	1	399053	400147	1	1	gene	ddlA	ddlA 399053-400147
reverse	1	1560519	1561100	1	1	gene	ddpX	ddpX 1560519-1561100
reverse	1	3303612	3305552	1	1	gene	deaD	deaD 3303612-3305552
reverse	1	2432102	2432761	1	1	gene	dedA	dedA 2432102-2432761
reverse	1	2429042	2429677	1	1	gene	dedD	dedD 2429042-2429677
reverse	1	881199	881957	1	1	gene	deoR	deoR 881199-881957
reverse	1	2237370	2238368	1	1	gene	mglB	mglB 2237370-2238368
reverse	1	3869477	3871240	1	1	gene	yidU	yidU 3869477-3871240
reverse	1	3871224	3872102	1	1	gene	yidV	yidV 3871224-3872102
reverse	1	3872401	3872787	1	1	gene	dgoR	dgoR 3872401-3872787
reverse	1	3868065	3869402	1	1	gene	yidT	yidT 3868065-3869402
reverse	1	326485	327957	1	1	gene	betB	betB 326485-327957
reverse	1	3571408	3572511	1	1	gene	asd	asd 3571408-3572511
reverse	1	138835	141225	1	1	gene	gcd	gcd 138835-141225
reverse	1	3321704	3322597	1	1	gene	folP	folP 3321704-3322597
reverse	1	1645644	1645874	1	1	gene	dicC	dicC 1645644-1645874
reverse	1	1120465	1120710	1	1	gene	dinI	dinI 1120465-1120710
reverse	1	246242	246502	1	1	gene	dinJ	dinJ 246242-246502
reverse	1	160149	160604	1	1	gene	dksA	dksA 160149-160604
reverse	1	4012721	4013719	1	1	gene	ysgA	ysgA 4012721-4013719
reverse	1	3512715	3513551	1	1	gene	dam	dam 3512715-3513551
reverse	1	3879954	3881357	1	1	gene	dnaA	dnaA 3879954-3881357
reverse	1	4597807	4598544	1	1	gene	dnaC	dnaC 4597807-4598544
reverse	1	4598547	4599086	1	1	gene	dnaT	dnaT 4598547-4599086
reverse	1	2526181	2528196	1	1	gene	lig	lig 2526181-2528196
reverse	1	3878849	3879949	1	1	gene	dnaN	dnaN 3878849-3879949
reverse	1	63429	65780	1	1	gene	polB	polB 63429-65780
reverse	1	3703727	3705334	1	1	gene	dppA	dppA 3703727-3705334
reverse	1	3702400	3703419	1	1	gene	dppB	dppB 3702400-3703419
reverse	1	3701488	3702390	1	1	gene	dppC	dppC 3701488-3702390
reverse	1	3700494	3701477	1	1	gene	dppD	dppD 3700494-3701477
reverse	1	3699493	3700497	1	1	gene	dppF	dppF 3699493-3700497
reverse	1	4386970	4387938	1	1	gene	psd	psd 4386970-4387938
reverse	1	847631	848134	1	1	gene	dps	dps 847631-848134
reverse	1	1231723	1232253	1	1	gene	dsbB	dsbB 1231723-1232253
reverse	1	3036132	3036842	1	1	gene	dsbC	dsbC 3036132-3036842
reverse	1	4360923	4362620	1	1	gene	dsbD	dsbD 4360923-4362620
reverse	1	2290427	2290984	1	1	gene	dsbE	dsbE 2290427-2290984
reverse	1	637050	637856	1	1	gene	dsbG	dsbG 637050-637856
reverse	1	2474714	2475649	1	1	gene	dsdC	dsdC 2474714-2475649
reverse	1	2022657	2022845	1	1	gene	dsrB	dsrB 2022657-2022845
reverse	1	437539	439401	1	1	gene	dxs	dxs 437539-439401
reverse	1	3070692	3071711	1	1	gene	epd	epd 3070692-3071711
reverse	1	1618262	1619062	1	1	gene	ydeD	ydeD 1618262-1619062
reverse	1	155461	156201	1	1	gene	ecpD	ecpD 155461-156201
reverse	1	1930817	1932628	1	1	gene	edd	edd 1930817-1932628
reverse	1	3469037	3471151	1	1	gene	fusA	fusA 3469037-3471151
reverse	1	3467782	3468966	1	1	gene	tufA	tufA 3467782-3468966
reverse	1	2379102	2379563	1	1	gene	elaA	elaA 2379102-2379563
reverse	1	2378742	2379047	1	1	gene	elaB	elaB 2378742-2379047
reverse	1	1210903	1211226	1	1	gene	ycgW	ycgW 1210903-1211226
reverse	1	3347447	3348109	1	1	gene	yhbL	yhbL 3347447-3348109
reverse	1	2480196	2481359	1	1	gene	emrK	emrK 2480196-2481359
reverse	1	2478658	2480196	1	1	gene	emrY	emrY 2478658-2480196
reverse	1	2633904	2635415	1	1	gene	engA	engA 2633904-2635415
reverse	1	4047713	4048312	1	1	gene	yihA	yihA 4047713-4048312
reverse	1	2904665	2905963	1	1	gene	eno	eno 2904665-2905963
reverse	1	608682	609311	1	1	gene	entD	entD 608682-609311
reverse	1	3410440	3411102	1	1	gene	envR	envR 3410440-3411102
reverse	1	585370	586131	1	1	gene	envY	envY 585370-586131
reverse	1	3532154	3533506	1	1	gene	envZ	envZ 3532154-3533506
reverse	1	2700501	2701406	1	1	gene	era	era 2700501-2701406
reverse	1	2060413	2061345	1	1	gene	erfK	erfK 2060413-2061345
reverse	1	1638394	1638684	1	1	gene	essQ	essQ 1638394-1638684
reverse	1	1041253	1043433	1	1	gene	yccC	yccC 1041253-1043433
reverse	1	2563501	2564904	1	1	gene	eutA	eutA 2563501-2564904
reverse	1	2555338	2556741	1	1	gene	eutB	eutB 2555338-2556741
reverse	1	2554430	2555317	1	1	gene	eutC	eutC 2554430-2555317
reverse	1	2570509	2571525	1	1	gene	eutI	eutI 2570509-2571525
reverse	1	2568368	2569771	1	1	gene	eutE	eutE 2568368-2569771
reverse	1	2566344	2567558	1	1	gene	eutG	eutG 2566344-2567558
reverse	1	2564901	2566127	1	1	gene	eutH	eutH 2564901-2566127
reverse	1	2567521	2568357	1	1	gene	eutJ	eutJ 2567521-2568357
reverse	1	2553248	2553754	1	1	gene	eutK	eutK 2553248-2553754
reverse	1	2553761	2554420	1	1	gene	eutL	eutL 2553761-2554420
reverse	1	2570177	2570512	1	1	gene	cchA	cchA 2570177-2570512
reverse	1	2569783	2570070	1	1	gene	cchB	cchB 2569783-2570070
reverse	1	2572998	2573477	1	1	gene	eutP	eutP 2572998-2573477
reverse	1	2572322	2573023	1	1	gene	eutQ	eutQ 2572322-2573023
reverse	1	2552150	2553202	1	1	gene	yfeG	yfeG 2552150-2553202
reverse	1	2573490	2573897	1	1	gene	eutS	eutS 2573490-2573897
reverse	1	2571522	2572325	1	1	gene	eutT	eutT 2571522-2572325
reverse	1	2948657	2950483	1	1	gene	recD	recD 2948657-2950483
reverse	1	2950483	2954025	1	1	gene	recB	recB 2950483-2954025
reverse	1	2957082	2960450	1	1	gene	recC	recC 2957082-2960450
reverse	1	440325	440567	1	1	gene	xseB	xseB 440325-440567
reverse	1	3149265	3149999	1	1	gene	exbB	exbB 3149265-3149999
reverse	1	3148833	3149258	1	1	gene	exbD	exbD 3148833-3149258
reverse	1	4452185	4453183	1	1	gene	fbp	fbp 4452185-4453183
reverse	1	1015175	1015693	1	1	gene	fabA	fabA 1015175-1015693
reverse	1	2438405	2439625	1	1	gene	fabB	fabB 2438405-2439625
reverse	1	1348275	1349063	1	1	gene	fabI	fabI 1348275-1349063
reverse	1	4026372	4028561	1	1	gene	fadB	fadB 4026372-4028561
reverse	1	764376	765098	1	1	gene	farR	farR 764376-765098
reverse	1	2124247	2125212	1	1	gene	yefB	yefB 2124247-2125212
reverse	1	4077879	4078808	1	1	gene	fdhE	fdhE 4077879-4078808
reverse	1	4294798	4296945	1	1	gene	fdhF	fdhF 4294798-4296945
reverse	1	4080352	4083402	1	1	gene	fdoG	fdoG 4080352-4083402
reverse	1	4079437	4080339	1	1	gene	fdoH	fdoH 4079437-4080339
reverse	1	4078805	4079440	1	1	gene	fdoI	fdoI 4078805-4079440
reverse	1	1444402	1445307	1	1	gene	feaR	feaR 1444402-1445307
reverse	1	4511921	4514245	1	1	gene	fecA	fecA 4511921-4514245
reverse	1	4510974	4511882	1	1	gene	fecB	fecB 4510974-4511882
reverse	1	4509979	4510977	1	1	gene	fecC	fecC 4509979-4510977
reverse	1	4509026	4509982	1	1	gene	fecD	fecD 4509026-4509982
reverse	1	4508258	4509025	1	1	gene	fecE	fecE 4508258-4509025
reverse	1	4515282	4515803	1	1	gene	feci	feci 4515282-4515803
reverse	1	4514332	4515285	1	1	gene	fecR	fecR 4514332-4515285
reverse	1	4111306	4112052	1	1	gene	fpr	fpr 4111306-4112052
reverse	1	609477	611717	1	1	gene	fepA	fepA 609477-611717
reverse	1	622777	623733	1	1	gene	fepB	fepB 622777-623733
reverse	1	618607	619422	1	1	gene	fepC	fepC 618607-619422
reverse	1	620408	621412	1	1	gene	fepD	fepD 620408-621412
reverse	1	619419	620411	1	1	gene	fepG	fepG 619419-620411
reverse	1	2654768	2655103	1	1	gene	fdx	fdx 2654768-2655103
reverse	1	248358	250097	1	1	gene	fhiA	fhiA 248358-250097
reverse	1	1158585	1160774	1	1	gene	fhuE	fhuE 1158585-1160774
reverse	1	4602444	4603232	1	1	gene	yjjS	yjjS 4602444-4603232
reverse	1	3488498	3489100	1	1	gene	fic	fic 3488498-3489100
reverse	1	563071	563703	1	1	gene	fimZ	fimZ 563071-563703
reverse	1	3474244	3475056	1	1	gene	fkpA	fkpA 3474244-3475056
reverse	1	710158	710688	1	1	gene	fldA	fldA 710158-710688
reverse	1	1129427	1130086	1	1	gene	flgA	flgA 1129427-1130086
reverse	1	1129058	1129351	1	1	gene	flgM	flgM 1129058-1129351
reverse	1	1128637	1129053	1	1	gene	flgN	flgN 1128637-1129053
reverse	1	1960996	1963074	1	1	gene	flhA	flhA 1960996-1963074
reverse	1	1963067	1964215	1	1	gene	flhB	flhB 1963067-1964215
reverse	1	1975290	1975868	1	1	gene	flhC	flhC 1975290-1975868
reverse	1	1975871	1976230	1	1	gene	flhD	flhD 1975871-1976230
reverse	1	1960604	1960996	1	1	gene	flhE	flhE 1960604-1960996
reverse	1	1999093	1999812	1	1	gene	fliA	fliA 1999093-1999812
reverse	1	2000133	2001629	1	1	gene	fliC	fliC 2000133-2001629
reverse	1	2010722	2011036	1	1	gene	fliE	fliE 2010722-2011036
reverse	1	1997608	1998408	1	1	gene	fliY	fliY 1997608-1998408
reverse	1	1998496	1999083	1	1	gene	fliZ	fliZ 1998496-1999083
reverse	1	1396798	1397550	1	1	gene	fnr	fnr 1396798-1397550
reverse	1	952832	953689	1	1	gene	focA	focA 952832-953689
reverse	1	3201862	3202233	1	1	gene	ygiG	ygiG 3201862-3202233
reverse	1	2429694	2430962	1	1	gene	folC	folC 2429694-2430962
reverse	1	556098	556964	1	1	gene	folD	folD 556098-556964
reverse	1	3807970	3808779	1	1	gene	mutM	mutM 3807970-3808779
reverse	1	4378088	4379896	1	1	gene	frdA	frdA 4378088-4379896
reverse	1	4377361	4378095	1	1	gene	frdB	frdB 4377361-4378095
reverse	1	4376955	4377350	1	1	gene	frdC	frdC 4376955-4377350
reverse	1	4376585	4376944	1	1	gene	frdD	frdD 4376585-4376944
reverse	1	4085688	4087436	1	1	gene	frvR	frvR 4085688-4087436
reverse	1	4087436	4088506	1	1	gene	frvX	frvX 4087436-4088506
reverse	1	502700	503920	1	1	gene	fsr	fsr 502700-503920
reverse	1	3599710	3600378	1	1	gene	ftsE	ftsE 3599710-3600378
reverse	1	3322642	3324576	1	1	gene	hflB	hflB 3322642-3324576
reverse	1	4119960	4120919	1	1	gene	ftsN	ftsN 4119960-4120919
reverse	1	3598659	3599717	1	1	gene	ftsX	ftsX 3598659-3599717
reverse	1	3600381	3601874	1	1	gene	ftsY	ftsY 3600381-3601874
reverse	1	2931063	2931710	1	1	gene	fucA	fucA 2931063-2931710
reverse	1	2929887	2931038	1	1	gene	fucO	fucO 2929887-2931038
reverse	1	1684755	1686401	1	1	gene	fumA	fumA 1684755-1686401
reverse	1	4343258	4344904	1	1	gene	fumB	fumB 4343258-4344904
reverse	1	1683209	1684612	1	1	gene	fumC	fumC 1683209-1684612
reverse	1	709423	709869	1	1	gene	fur	fur 709423-709869
reverse	1	1487737	1488389	1	1	gene	gapC	gapC 1487737-1488389
reverse	1	1932863	1934338	1	1	gene	zwf	zwf 1932863-1934338
reverse	1	3662616	3663440	1	1	gene	yhiX	yhiX 3662616-3663440
reverse	1	788054	789202	1	1	gene	galK	galK 788054-789202
reverse	1	789206	790252	1	1	gene	galT	galT 789206-790252
reverse	1	790262	791278	1	1	gene	galE	galE 790262-791278
reverse	1	2111456	2112349	1	1	gene	galF	galF 2111456-2112349
reverse	1	787020	788060	1	1	gene	galM	galM 787020-788060
reverse	1	2238648	2239688	1	1	gene	galS	galS 2238648-2239688
reverse	1	3270428	3271198	1	1	gene	yhaF	yhaF 3270428-3271198
reverse	1	3271214	3272548	1	1	gene	yhaU	yhaU 3271214-3272548
reverse	1	3269508	3270407	1	1	gene	yhaE	yhaE 3269508-3270407
reverse	1	2169855	2170895	1	1	gene	gatD	gatD 2169855-2170895
reverse	1	2169451	2169755	1	1	gene	gatR	gatR 2169451-2169755
reverse	1	2174370	2175230	1	1	gene	gatY	gatY 2174370-2175230
reverse	1	2173079	2174341	1	1	gene	gatZ	gatZ 2173079-2174341
reverse	1	2241004	2241672	1	1	gene	folE	folE 2241004-2241672
reverse	1	1336594	1337184	1	1	gene	ribA	ribA 1336594-1337184
reverse	1	2638706	2639824	1	1	gene	gcpE	gcpE 2638706-2639824
reverse	1	3207171	3208184	1	1	gene	ygjD	ygjD 3207171-3208184
reverse	1	3047180	3047569	1	1	gene	gcvH	gcvH 3047180-3047569
reverse	1	3044188	3047061	1	1	gene	gcvP	gcvP 3044188-3047061
reverse	1	3047593	3048687	1	1	gene	gcvT	gcvT 3047593-3048687
reverse	1	2939672	2940589	1	1	gene	gcvA	gcvA 2939672-2940589
reverse	1	3582712	3584454	1	1	gene	ggt	ggt 3582712-3584454
reverse	1	3921372	3923261	1	1	gene	gidA	gidA 3921372-3923261
reverse	1	3920685	3921308	1	1	gene	gidB	gidB 3920685-3921308
reverse	1	3124537	3126036	1	1	gene	glcD	glcD 3124537-3126036
reverse	1	3123486	3124537	1	1	gene	glcE	glcE 3123486-3124537
reverse	1	3122252	3124475	1	1	gene	glcF	glcF 3122252-3124475
reverse	1	3121843	3122247	1	1	gene	glcG	glcG 3121843-3122247
reverse	1	4135512	4136654	1	1	gene	gldA	gldA 4135512-4136654
reverse	1	2105248	2106351	1	1	gene	yefE	yefE 2105248-2106351
reverse	1	3564233	3565666	1	1	gene	glgA	glgA 3564233-3565666
reverse	1	3568949	3571135	1	1	gene	glgB	glgB 3568949-3571135
reverse	1	3565666	3566961	1	1	gene	glgC	glgC 3565666-3566961
reverse	1	3189755	3189955	1	1	gene	glgS	glgS 3189755-3189955
reverse	1	3566979	3568952	1	1	gene	glgX	glgX 3566979-3568952
reverse	1	3909467	3911296	1	1	gene	glmS	glmS 3909467-3911296
reverse	1	3911458	3912828	1	1	gene	glmU	glmU 3911458-3912828
reverse	1	4054205	4055614	1	1	gene	glnA	glnA 4054205-4055614
reverse	1	2685090	2685428	1	1	gene	glnB	glnB 2685090-2685428
reverse	1	185978	188650	1	1	gene	glnD	glnD 185978-188650
reverse	1	3194442	3197282	1	1	gene	glnE	glnE 3194442-3197282
reverse	1	846481	847227	1	1	gene	glnH	glnH 846481-847227
reverse	1	845683	846342	1	1	gene	glnP	glnP 845683-846342
reverse	1	844964	845686	1	1	gene	glnQ	glnQ 844964-845686
reverse	1	234027	234782	1	1	gene	gloB	gloB 234027-234782
reverse	1	3559130	3559456	1	1	gene	glpE	glpE 3559130-3559456
reverse	1	4114825	4115670	1	1	gene	glpF	glpF 4114825-4115670
reverse	1	3558255	3559085	1	1	gene	glpG	glpG 3558255-3559085
reverse	1	4113294	4114802	1	1	gene	glpK	glpK 4113294-4114802
reverse	1	2347955	2349031	1	1	gene	glpQ	glpQ 2347955-2349031
reverse	1	3557480	3558238	1	1	gene	glpR	glpR 3557480-3558238
reverse	1	2349036	2350394	1	1	gene	glpT	glpT 2349036-2350394
reverse	1	4112149	4113159	1	1	gene	glpX	glpX 4112149-4113159
